nbr_delin_id,var_delin_nombre,var_delin_pandilla,var_delin_apodo,var_delin_status
2462,Miguel Davidson,East,russell,Activo
2463,Robin Williams,Port,harris,Activo
2464,Michelle Patterson,Port,thomas,Activo
2465,Carlos Mcdowell,West,roy,No Activo
2466,Antonio Christensen,West,pearson,Activo
2467,Seth Kelley,Lake,hill,Activo
2468,Keith Roberson,East,waters,Activo
2469,Heather Baker,West,sanchez-mooney,Activo
2470,Rebecca Simpson,Lake,taylor-duffy,Activo
2471,Cody Ramirez,New,lynch-sanders,Activo
2472,Heather Finley,North,wolf,Activo
2473,Keith Barry,Port,delacruz,Activo
2474,Ashley Hicks,North,gordon,Activo
2475,Carolyn Williams,West,black,Activo
2476,Edgar Jones,Lake,powell,Activo
2477,Carla Baker,North,allen,Activo
2478,Pamela Chambers,Lake,rocha,Activo
2479,Ronald Ryan,New,roberts-moreno,Activo
2480,Melissa Howell,East,dyer,Activo
2481,Christopher Herrera,North,kennedy-hancock,Activo
2482,Betty Pace,East,nguyen-steele,Activo
2483,Edwin Hawkins,North,thompson-perez,Activo
2484,Oscar Matthews,North,wilson-davis,Activo
2485,Amanda Morgan,New,anderson,Activo
2486,Ryan Mitchell,East,reed-anderson,Activo
2487,Shawn Chase,West,rodriguez,Activo
2488,Ms. Shannon Frederick,Lake,lawson,Activo
2489,Kelly Hunter,East,nixon,Activo
2490,Tammy Morales,Port,chandler-garcia,Activo
2491,William Brown,West,stevenson,Activo
2492,Raven Murphy,Lake,martin-anderson,Activo
2493,Kimberly Little,South,chambers,Activo
2494,Angel Williams,North,alexander-lane,Activo
2495,Patrick Roy,New,colon,Activo
2496,Evan Smith,West,hall,Activo
2497,Zachary Cruz,East,lynch,Activo
2498,Matthew Stokes,Lake,house-woodward,Activo
2499,Natalie Lopez,West,lawrence,Activo
2500,Tina Chang,South,oconnor,Activo
2501,Jimmy Alvarez,North,miller,Activo
2502,Amy Johnson,West,reynolds,Activo
2503,John Hart,North,stone,Activo
2504,Ronald Sweeney,South,king,Activo
2505,Zachary Collins,Lake,johnson-thomas,Activo
2506,Alexis Carter,East,jones,No Activo
2507,Gabrielle Harris DVM,Port,arroyo,Activo
2508,Aaron Moore,New,hill-ruiz,Activo
2509,Mark Schmidt,South,harris,Activo
2510,Michelle Knight,Lake,colon,Activo
2511,Hannah Davis,East,jenkins,Activo
2512,Juan White,South,yu-thomas,Activo
2513,Caitlin Peck,Lake,bailey-mack,Activo
2514,Christopher Olson,Port,martinez-collier,No Activo
2515,Mrs. Shannon Chan,Lake,booth,Activo
2516,William Baker,New,jackson,Activo
2517,Diana Gregory,East,williams,Activo
2518,Debbie Crawford,Lake,flores,Activo
2519,Regina Fischer,Lake,snyder-ferguson,Activo
2520,Justin Smith,East,browning-welch,Activo
2521,Nicole Castro,Port,sheppard,Activo
2522,Brent Stevenson,South,baldwin,Activo
2523,Sonya King,East,velazquez-riley,Activo
2524,Lisa Black,North,flores-willis,Activo
2525,Nicole Sexton,West,young-mccoy,Activo
2526,Timothy Gilbert,North,burns,Activo
2527,Cynthia Hawkins,East,hernandez,Activo
2528,Michael Gibson,North,robertson,Activo
2529,Jeff Miller,Port,sawyer,Activo
2530,Wendy Scott,Lake,villarreal,Activo
2531,Haley Taylor,North,martinez,Activo
2532,Melanie Becker,East,patel-harmon,Activo
2533,Craig Keith,South,dunn,Activo
2534,George Roberts,West,becker-irwin,Activo
2535,Chase Marks,East,gray-nelson,Activo
2536,Melissa Smith,East,williams,Activo
2537,Kelly Bates,South,adams-salazar,Activo
2538,Michelle Brown,East,ramirez,Activo
2539,Luis Cooper,New,meyers,Activo
2540,Lisa Fleming,South,nicholson,Activo
2541,William Marshall,East,jackson,Activo
2542,James Martinez,Lake,bowers,Activo
2543,Christopher Kim,Lake,ponce,Activo
2544,Jennifer Jones,Lake,dixon,Activo
2545,Manuel Jones,East,thompson,Activo
2546,Amy Williams,West,allen-adams,Activo
2547,Samantha Bailey,East,martinez-rowland,Activo
2548,Mary Wright,West,andersen,Activo
2549,Madison Cruz,North,mills-johnson,Activo
2550,Jordan Jackson,West,abbott,Activo
2551,Jamie Guzman,South,peterson,Activo
2552,Katherine Boyd,Port,stewart,Activo
2553,Martin Carter,New,cabrera,Activo
2554,Monica Schaefer,East,warren-waters,Activo
2555,Christine Becker,Port,wolfe-haynes,Activo
2556,Tammy Moreno,Port,gonzalez,Activo
2557,Frank Vargas,New,hernandez,Activo
2558,Katelyn Cooper,South,hicks,No Activo
2559,Valerie Thomas,East,berry-cowan,Activo
2560,Martin Rios,North,lee-schultz,Activo
2561,James Martinez,West,lawson,Activo
2562,Kathy Sanders,North,stephenson,Activo
2563,Derek Hawkins,North,cox,Activo
2564,Jacqueline Mann,West,hawkins,Activo
2565,Steven Hartman,Port,maxwell,Activo
2566,Morgan Little,North,martinez-harrington,Activo
2567,Peter Brooks,West,sullivan,Activo
2568,Matthew Jimenez,West,robles,Activo
2569,Cynthia Lee,New,rogers,Activo
2570,Rebecca Weber,North,kaufman,Activo
2571,Laura Webb,Port,miller,Activo
2572,Eric Olsen,Lake,walker,Activo
2573,Christie Smith,West,patterson-martinez,Activo
2574,Richard Brown,Lake,zuniga-murphy,Activo
2575,Ralph Hardin,North,jimenez-howard,Activo
2576,Patricia James MD,New,archer-crane,Activo
2577,Jamie Nguyen,New,henry,Activo
2578,Shawn Pierce,South,white,Activo
2579,Daniel Rodgers,Lake,franklin,Activo
2580,Christopher Clayton,Port,williams,Activo
2581,Yolanda Ellis,Lake,lane,Activo
2582,Kelly Wilson,East,singh,Activo
2583,Mckenzie Watson,West,mitchell,Activo
2584,Jacob Walters,East,stephens,Activo
2585,Bradley Smith,New,morrow-reynolds,No Activo
2586,Ashley Sellers,Port,clark,Activo
2587,William Banks,South,owens,Activo
2588,Brittany Suarez,South,peterson-bush,Activo
2589,Chelsea Wyatt,Port,williams,Activo
2590,Anthony Torres,Port,moreno,Activo
2591,Joshua Webster,East,wood-chavez,Activo
2592,Holly Humphrey,Lake,kramer,Activo
2593,Katherine Davidson MD,West,stevens,Activo
2594,Hunter Smith,North,evans,Activo
2595,Amber Chambers,New,jones,Activo
2596,Roger Williams,Lake,diaz,Activo
2597,Lisa Gonzalez,West,palmer,Activo
2598,Michael Wall,East,miller,Activo
2599,Ashley Bradley,East,gibson,Activo
2600,Jessica Boyd,New,guzman,Activo
2601,Anna Salazar,West,carrillo,No Activo
2602,Linda Baker,East,miller,Activo
2603,Heather Miller,Lake,roberts,Activo
2604,Kathleen Burns,New,norman-white,Activo
2605,Dr. Andrea Goodwin,Port,brown-warren,Activo
2606,Kevin Donovan,West,wolf,Activo
2607,Johnny Robinson,East,wilson-snow,Activo
2608,Crystal Mitchell,East,lynn,Activo
2609,Fernando Bush,Lake,diaz,Activo
2610,Jason Clark,East,hanna,Activo
2611,Miguel Hall,Port,crawford,Activo
2612,Karen Mitchell,North,bryant,Activo
2613,Daniel Hart,North,johnson,Activo
2614,Brittany Pace,West,merritt,Activo
2615,Russell Wright,North,flores-rice,Activo
2616,Laura White,Lake,clements,Activo
2617,Billy Park,South,hubbard,Activo
2618,Sara Thomas,North,wagner,Activo
2619,Mr. Aaron Sandoval DDS,Lake,jordan,Activo
2620,Kristen Hunt,East,mckinney,No Activo
2621,Ms. Lori Jones,West,mason,Activo
2622,Monique Jackson,North,james-bonilla,Activo
2623,Stacey Delgado,South,hobbs,Activo
2624,Julia Sanchez,Lake,yu,Activo
2625,Brandy Pope,Lake,carroll,Activo
2626,Micheal Clark,Lake,vaughn,No Activo
2627,Candace Cook,South,lowery,Activo
2628,Ralph Potter,Port,fuentes,Activo
2629,Robert Lee,West,moss,Activo
2630,Philip Walter,North,conley-robinson,Activo
2631,Elizabeth Perez,West,mckinney,Activo
2632,Brandon Bond,New,ellison,Activo
2633,Jeff Griffin,South,cox-rogers,Activo
2634,Mrs. Sara Roach,Lake,davis-salazar,Activo
2635,Dennis Garcia,Port,hubbard,Activo
2636,Jason Harris,West,briggs,Activo
2637,Nicholas Garcia,New,reid,Activo
2638,Joseph Jimenez,New,parker,Activo
2639,Connie Houston,East,brown,Activo
2640,Jamie Hart,North,butler-walker,Activo
2641,Patricia Bennett,Lake,stafford-torres,Activo
2642,Maria Garcia,West,patel,Activo
2643,Kimberly Burgess,West,gonzales,Activo
2644,Mr. Daniel Brewer MD,Lake,gillespie,Activo
2645,Christopher Jackson,Lake,phillips,Activo
2646,Ruth Henson,Lake,mills-york,Activo
2647,Danny Glenn,West,young,Activo
2648,Tamara Kim,Port,poole-meyer,Activo
2649,Joanne Cameron,New,gonzalez,Activo
2650,Karen Simmons,South,adams-guzman,Activo
2651,Melanie Ramos,New,wright,Activo
2652,Patricia White,North,pena-hays,Activo
2653,Christina Smith,Lake,jones,Activo
2654,Nicolas Hall,South,martinez-moreno,Activo
2655,Crystal Perry,Port,castillo,Activo
2656,Joshua Brown,North,jenkins,Activo
2657,April King,West,robinson,Activo
2658,Timothy Bartlett,New,ray-frey,Activo
2659,Mark Bowers,East,anderson,Activo
2660,Brent Garcia,North,stephens,Activo
2661,John Collins,Lake,sparks-davis,Activo
2662,Donna Thomas,South,stewart-moon,Activo
2663,Lisa Huang,South,gonzalez,Activo
2664,Thomas Nelson,New,hansen,Activo
2665,Joseph Perkins,South,jackson,Activo
2666,Jesus Hodge,East,perez,Activo
2667,Jacqueline Johnson DVM,South,mason,Activo
2668,Shelby Rose,Port,price,Activo
2669,Alyssa Gibson,South,alexander-rose,Activo
2670,Barbara Gonzales,East,curry,Activo
2671,Kelsey Taylor,Lake,yang-salazar,Activo
2672,John Carr,New,williams-butler,Activo
2673,Timothy Hall,Port,nicholson,Activo
2674,David Hicks,Lake,brown,Activo
2675,Lindsey Lynch,North,sims-wilson,No Activo
2676,Jimmy Russell,Lake,glass,Activo
2677,Sara Edwards,Lake,melton-brooks,Activo
2678,Veronica Davis,New,martin,Activo
2679,Timothy Marsh,North,walker,Activo
2680,Kenneth Massey,New,lee,Activo
2681,Kelly Caldwell,Port,hawkins,Activo
2682,Brenda Wilson,West,snyder,Activo
2683,Richard Davidson,Port,rose-mosley,Activo
2684,Valerie Baker,East,woods,Activo
2685,Alexa Hale,West,ortiz,Activo
2686,Daisy Harris,East,becker,Activo
2687,Grant Ramirez,New,walker,Activo
2688,Daniel Green,West,peters,Activo
2689,Nancy Wheeler,South,moyer-flynn,Activo
2690,Charles Moore,West,douglas,Activo
2691,Stacy Giles,West,armstrong,Activo
2692,Sherry Martinez,South,walker-johnson,Activo
2693,Jennifer Huynh,New,wong,Activo
2694,Rachel Jordan,North,greer,Activo
2695,Wayne Baker,New,williams,Activo
2696,Kevin Mckinney,North,mccarthy,Activo
2697,Edward Sullivan,Lake,weber,No Activo
2698,Timothy Moore DDS,North,medina-martinez,Activo
2699,Michele Campbell,South,walker-sutton,Activo
2700,Brian Young,West,martin,Activo
2701,Brenda Ward,New,jensen,Activo
2702,Tracey Reese MD,New,cline,No Activo
2703,Mr. Jeffery Walters,Port,shaw-brown,Activo
2704,Shelly Lopez,West,wells-schultz,Activo
2705,Jennifer Myers,Port,hopkins-mitchell,Activo
2706,Jamie Burns,South,bailey,Activo
2707,Kathy Martinez,New,hamilton-kemp,Activo
2708,Norman Reynolds,Port,shannon,Activo
2709,Dawn Alexander,Port,walker-mejia,Activo
2710,Tonya Lawson,North,griffith,Activo
2711,Lauren Vega,Port,anderson,Activo
2712,Kim Miller,Lake,walker-carrillo,Activo
2713,Kristin Morris,East,miller,Activo
2714,Brittany Mccullough,New,clark,Activo
2715,Todd Chavez,Lake,allen,Activo
2716,Jennifer Odom,Port,lopez,Activo
2717,Ryan Norman,South,steele,Activo
2718,Kelly Jones,Port,holloway,Activo
2719,Bradley King,West,perry,Activo
2720,Michael Jordan,Lake,alvarez,Activo
2721,Timothy Norris,South,washington-hunter,Activo
2722,Jeffrey Thomas,North,patterson,Activo
2723,Jennifer Clarke,West,newman,Activo
2724,Travis Cole,Lake,williams-rodriguez,Activo
2725,Chelsea Mitchell,New,young-larson,Activo
2726,Randy Davis,Lake,hardy,Activo
2727,Joanna Lee,North,morris,Activo
2728,Catherine Bryan,North,smith,Activo
2729,Thomas Hill,South,griffin-torres,Activo
2730,Samantha Zamora,Port,rodriguez-gardner,Activo
2731,Jon Lynch,Port,barron,Activo
2732,Nicole Sullivan,South,clayton,Activo
2733,Kathleen Kelly,North,mcdonald,Activo
2734,Ronald Gray,Port,rose,Activo
2735,Dawn Salazar,Lake,clark,No Activo
2736,Breanna Gill,South,pearson-bailey,No Activo
2737,Christina Booker,East,perez-ibarra,Activo
2738,Katherine White DDS,Port,navarro,Activo
2739,Ian Turner,South,romero,Activo
2740,Cameron Garcia,New,lane,Activo
2741,Michael Davis,North,parker,Activo
2742,Caitlin Chavez,Lake,davidson,Activo
2743,Alice Alexander,West,morales,Activo
2744,Ariel Meyers,North,anderson,Activo
2745,David Russell,North,mcmillan,Activo
2746,John Miller,Port,camacho-davidson,Activo
2747,Maria Serrano,South,davis-pacheco,Activo
2748,Matthew Lee,North,little-harris,Activo
2749,Megan Reid,South,barnett,Activo
2750,Theresa Simon,North,jackson,Activo
2751,Stephen Ramos,East,peterson,No Activo
2752,Dalton Moore,Port,richards,Activo
2753,Matthew Oliver,North,beck-fox,Activo
2754,Michael Snyder,Lake,patterson-mcgee,Activo
2755,Nancy Mcmahon,East,taylor-levy,Activo
2756,Chelsea Edwards,South,bowman,No Activo
2757,Jacob Jensen,Lake,miller,Activo
2758,Crystal Oneill,New,camacho-english,Activo
2759,Stacey Rivera,New,morgan-miller,Activo
2760,James Prince,Port,campos,Activo
2761,Evelyn Mccall,North,lloyd-kim,Activo
2762,Frank Spencer,West,phillips,Activo
2763,Elizabeth Petty,Port,hicks,Activo
2764,Michelle Reynolds,Port,watson-johnson,Activo
2765,Lauren Norris,East,franklin-brown,Activo
2766,Michael Rubio,Port,vazquez,Activo
2767,James Green,Lake,pacheco,Activo
2768,Kristina Lamb,East,adams,No Activo
2769,Christopher Hill,East,coleman,Activo
2770,Joshua Young,West,king,Activo
2771,Tara Snyder,West,mcintosh,Activo
2772,Adam Frazier,New,beltran,Activo
2773,Elizabeth Hall,Lake,rowland,Activo
2774,Jesse Martin,East,guerra,Activo
2775,Annette Bruce,New,stevens,Activo
2776,Timothy Cunningham,New,howard,Activo
2777,Colleen Johnson,Lake,hayes,Activo
2778,Pamela Mitchell,South,smith,Activo
2779,Andrea Richards,Lake,tran,Activo
2780,Michelle Gill,Port,sherman,Activo
2781,Michael Williams,Port,brennan-glass,Activo
2782,William Carlson,Lake,wallace,Activo
2783,John Stafford,North,george,Activo
2784,Courtney Bond,East,richardson,Activo
2785,Yvette Miller,New,walker-campbell,Activo
2786,Elijah Smith,Lake,donaldson-compton,Activo
2787,Erik Hood,North,sweeney,Activo
2788,George Joyce,Port,russell,Activo
2789,Rachel Lopez,Port,smith,Activo
2790,Christopher Hernandez,North,adams,Activo
2791,Nicholas Snow,South,smith,Activo
2792,Ruth Herrera,New,gillespie,Activo
2793,Ashley Pugh,New,williamson,Activo
2794,Bob Dyer,East,bautista,Activo
2795,John Martinez,Lake,george,Activo
2796,Jessica Cain,West,miller,Activo
2797,Aaron Perez,New,byrd-browning,Activo
2798,Abigail Rodriguez,West,jackson,Activo
2799,Amy Hill,Port,sanchez,No Activo
2800,Susan Villanueva,South,martinez,Activo
2801,Jesus Roman,North,rice,Activo
2802,Anna Jackson,North,lambert,Activo
2803,Ashley Meyers,Port,roberts-jordan,Activo
2804,Sonia Powell,East,rodriguez,Activo
2805,Troy Fields,Lake,mcdaniel,Activo
2806,Kendra Payne,Port,morgan,Activo
2807,Christopher Mcguire,West,bridges-pacheco,Activo
2808,Casey Marsh,East,griffith,Activo
2809,Anthony Robinson,North,johnson,Activo
2810,Christopher Black,South,lopez-logan,Activo
2811,Michele Miller,South,chavez,Activo
2812,Amanda Simon,Lake,levy-stein,Activo
2813,Christine Wilson,West,medina,Activo
2814,Sarah Robinson,New,johnson,Activo
2815,Alexander Yang,East,fisher,No Activo
2816,Randy Sutton,West,dorsey-rogers,Activo
2817,Julia Riley,Port,williams,Activo
2818,Kelsey Jones PhD,New,robinson,Activo
2819,Matthew Meyer,West,tran,Activo
2820,Joseph Barnett,Lake,houston,Activo
2821,Alyssa Miller,West,ross-richards,No Activo
2822,Alejandro Molina,North,wells,Activo
2823,Caleb Atkinson,North,murphy,Activo
2824,Nicholas Jenkins,East,contreras,Activo
2825,Michael Terry,South,robinson-ramirez,Activo
2826,Lisa Phelps,North,washington-jacobson,Activo
2827,Jim Fisher,North,harrison-parker,Activo
2828,Gabriel Mcguire,West,jenkins,Activo
2829,Teresa Grant,North,smith-johnson,Activo
2830,Cameron Gutierrez,West,nelson,Activo
2831,Collin Gallagher,South,lopez,Activo
2832,Kristen Vaughn,West,forbes,Activo
2833,Maria Bailey,East,vance-lawrence,Activo
2834,Timothy Hamilton,New,stevens-mcgrath,Activo
2835,Brandi Livingston,New,williams,Activo
2836,James Mitchell,Lake,fry,Activo
2837,Andrew Rodriguez,New,kelly-cantu,Activo
2838,Thomas Yang,Port,nielsen-lloyd,Activo
2839,Danielle Thomas,South,hammond-simon,Activo
2840,Patrick Johnson,Lake,holmes-duncan,Activo
2841,Cody Eaton,West,george,Activo
2842,David Banks,New,williams-carrillo,Activo
2843,Kimberly Anderson,South,houston,Activo
2844,Melissa Lopez,West,scott,Activo
2845,Becky Turner,Port,burke-ramirez,Activo
2846,Mary Brooks,South,morris-gonzalez,Activo
2847,Joshua Thomas,North,wagner-elliott,Activo
2848,Rachael Taylor,Port,brewer-curry,Activo
2849,Carmen Mosley,West,silva,Activo
2850,Cory Dunn,Port,scott,Activo
2851,Madison Blevins,North,williams-ward,Activo
2852,Teresa Martin,South,taylor,Activo
2853,Keith Kelly,South,nixon-alvarez,Activo
2854,Mckenzie Moore,Port,grant,Activo
2855,Sara Brennan,West,knapp,Activo
2856,Nicole Waters,Lake,richardson-williams,Activo
2857,Erica Crawford,North,dunn,Activo
2858,Roy George,South,chapman,Activo
2859,Raymond Sanchez,West,simpson,Activo
2860,James Wang,New,richardson-rodriguez,Activo
2861,Faith Alexander,North,mckee-drake,Activo
2862,Austin Mcgee,North,pham,Activo
2863,Paula Stewart,Lake,robinson,Activo
2864,Kevin Bolton,New,combs,Activo
2865,Michael Hood,East,miller-burns,No Activo
2866,Kim Singh,New,harris-massey,Activo
2867,Kimberly Roberts,New,brown,Activo
2868,Vicki Valencia,East,gonzalez,Activo
2869,Eric Thomas,Port,bishop,Activo
2870,Julia Harvey,East,mitchell-jones,Activo
2871,Mrs. Katie Jennings,North,brown,Activo
2872,Brittany Blanchard,New,kaufman,No Activo
2873,Elaine Martin,North,armstrong,Activo
2874,Logan Brown,New,riley,Activo
2875,Cynthia Perez,New,ellis-hall,Activo
2876,Anthony Phelps,New,lara-wallace,Activo
2877,Samuel Duncan,New,howard-jones,Activo
2878,Aimee Butler,New,schmitt,Activo
2879,Erica Miller,South,figueroa,Activo
2880,Amanda Munoz,Port,long,Activo
2881,Adam Whitehead,West,howard-williams,Activo
2882,David Combs,West,castillo-jones,Activo
2883,William Salazar,East,deleon,Activo
2884,Michael Andrews,New,mercer-flores,Activo
2885,Amber Smith,East,parsons-richards,Activo
2886,Kevin Rogers,Port,beck,Activo
2887,Nathan Jenkins,South,kelly,Activo
2888,Lori Santiago,New,terry,Activo
2889,Jerome Marsh,New,miranda,Activo
2890,Brian Gregory,South,stewart-burton,Activo
2891,Anthony Guerrero,Lake,nelson,Activo
2892,Jeremy Barron,East,li-malone,Activo
2893,Rebecca Reynolds,North,evans,Activo
2894,Frederick Ford,New,carrillo-brooks,Activo
2895,Judy Hoffman,Port,espinoza-hart,Activo
2896,Edward Mitchell,Lake,ortiz,Activo
2897,Eduardo Barrera,East,cruz,Activo
2898,Michelle Duran,New,wolf,Activo
2899,Laura Cooper,South,adams-pierce,Activo
2900,Ashley Mendoza,Port,graves,Activo
2901,Sean Chandler,South,olson,Activo
2902,David Kim,Lake,lee,Activo
2903,Nancy Drake,East,morris-clark,No Activo
2904,Travis Carter,Port,moore,Activo
2905,Melissa Taylor,Lake,adams-adams,Activo
2906,Nicholas Fisher,South,buchanan,Activo
2907,Christy Pineda,Port,davis-roberts,Activo
2908,Robert Cross,East,reynolds-madden,Activo
2909,Brian Kramer,New,aguirre-lee,Activo
2910,Thomas Barton,Lake,kramer,Activo
2911,Michael Jimenez,North,payne,Activo
2912,William Cardenas,North,bullock,Activo
2913,Dwayne Moore,East,flores,Activo
2914,Jamie Goodwin,West,nguyen,Activo
2915,Jared Williams,South,arroyo-gomez,Activo
2916,Tammy James,North,lyons-matthews,Activo
2917,Danielle Sweeney,North,vazquez,Activo
2918,Joyce Larsen,North,little-juarez,Activo
2919,Theresa White,Lake,roman,Activo
2920,Gary Reese,Port,brown,Activo
2921,Adam Jenkins,East,reid,Activo
2922,Edwin Navarro,Port,scott-irwin,Activo
2923,Angelica Munoz,Lake,cline-martinez,Activo
2924,James Gomez,New,roberson-best,Activo
2925,Antonio Price,North,montoya,Activo
2926,Douglas Reeves,West,white,Activo
2927,Kyle Hardy MD,East,mcdonald-clark,Activo
2928,Alicia Irwin,East,gay,Activo
2929,Dr. Jeremy Saunders,Port,long-burton,Activo
2930,Matthew Campbell,North,hicks-wong,Activo
2931,Shelby Medina,West,potts-clark,Activo
2932,Paige Anderson,East,gibson-weber,Activo
2933,Denise Johnson,West,mills-palmer,Activo
2934,Patrick Shaw,West,davis,Activo
2935,Jay Rodriguez,North,novak,Activo
2936,Danielle Moore,South,gomez-lopez,Activo
2937,Christopher Smith,South,campbell,Activo
2938,Mark Huerta,New,williams,Activo
2939,David Briggs DVM,Port,short,Activo
2940,Matthew Jacobs,New,huffman,Activo
2941,Sarah Silva,East,brown-zimmerman,Activo
2942,Carrie Robinson,Lake,day,Activo
2943,Jeffrey Lee,Port,andersen,Activo
2944,Steven Brock,North,bennett,Activo
2945,Connor Barnes,South,potter,Activo
2946,Michael Brown,East,little-moyer,Activo
2947,Morgan Owens,North,baker,Activo
2948,Christina Castillo,Port,roberts,Activo
2949,Edward Stevenson,Port,hart,Activo
2950,Pamela Kim,Port,hill,Activo
2951,Johnny Green,Lake,henderson,Activo
2952,Bryce Young,Lake,howard,Activo
2953,Alexandra Powell,Port,baldwin,Activo
2954,Brian Saunders,South,smith-frank,Activo
2955,Thomas Murray,North,andrews,Activo
2956,Sergio Johnson,Lake,alexander,Activo
2957,Christopher James,East,mclean,Activo
2958,Jennifer Hart,Lake,weiss,Activo
2959,Rebecca Weber,North,cooke-conner,Activo
2960,Tammy Miller,North,wilson,Activo
2961,Dana Bennett,New,garza-morgan,Activo
2962,Tommy Wheeler,Lake,williams-gomez,Activo
2963,David Sims,New,morgan-martinez,Activo
2964,William Pena,West,smith,Activo
2965,Emily Vance,South,wright,Activo
2966,Denise Gutierrez,New,miller-daniel,Activo
2967,Jose Manning,Lake,copeland,Activo
2968,Heidi Reyes,Lake,choi,Activo
2969,Emily Sharp,Port,wallace,Activo
2970,Angela Smith,North,fernandez-porter,Activo
2971,Kathleen Miller,Lake,roach,Activo
2972,Meghan Gomez,New,hopkins,Activo
2973,Claire Lee,Port,hogan,Activo
2974,Anthony Hoffman,Lake,deleon-smith,Activo
2975,Haley Hayes,North,marshall-stevens,Activo
2976,Herbert Harris,Lake,cooper,Activo
2977,Jessica Herring,East,lowe,Activo
2978,April Carson,North,jackson,Activo
2979,Christopher Jarvis DDS,New,james-horn,Activo
2980,Sandra Hunter,West,newman,Activo
2981,Jeremy Morse,South,scott-dorsey,Activo
2982,Mark Martinez,North,flores-reynolds,Activo
2983,Jeffery Cruz,Port,phillips-li,Activo
2984,Dr. Martha Ford MD,South,miller-smith,Activo
2985,Joshua Figueroa,Lake,dunn,Activo
2986,Cynthia Luna,Lake,chavez,Activo
2987,Larry Reed,Lake,cline-flowers,Activo
2988,Breanna Simpson,New,nelson,Activo
2989,Martha Saunders,East,gross-taylor,Activo
2990,Brian Mitchell DVM,Lake,gonzalez,Activo
2991,Karl Jackson,Port,garcia,Activo
2992,Wesley Wu,East,gardner,Activo
2993,Rachel Cummings,Port,martin,Activo
2994,Jennifer Le,New,gallagher,Activo
2995,Heather Goodman,New,bass,Activo
2996,Heather Manning,Lake,jenkins,Activo
2997,Nicole Austin,Lake,williams,Activo
2998,Jay Tyler,West,burke-mayo,Activo
2999,Amanda Jones,South,moses,Activo
3000,Stephanie Thomas,West,hall,Activo
3001,Diana Wiley,New,smith-butler,Activo
3002,John Humphrey,East,palmer,Activo
3003,Daniel Daniels,East,williams-berry,Activo
3004,Joshua Mcdonald,Port,bennett,Activo
3005,Elizabeth Michael,Port,oliver,Activo
3006,Amy Wilkerson,Port,young,Activo
3007,Danny Phelps,North,scott,Activo
3008,Monica Boyd DDS,Lake,schultz,No Activo
3009,David Green,New,velez,Activo
3010,Cynthia Gonzales,East,smith,Activo
3011,Christian Webster,East,carter,No Activo
3012,April Williams,East,barrett,Activo
3013,James Jones,East,collier,Activo
3014,Mark Deleon,North,dixon,Activo
3015,Laura Hernandez,South,wells,Activo
3016,Bryan Hernandez,Lake,shaffer-king,Activo
3017,Meghan Alvarado,New,wells,Activo
3018,Cynthia Taylor,East,singh,Activo
3019,Gabrielle Williams,Lake,mcneil-brown,Activo
3020,James Martin,North,villanueva,Activo
3021,Kenneth Wilkins,North,williams-gonzalez,Activo
3022,Dr. John Graham,New,horton,Activo
3023,Kara Ruiz,South,williams-hendricks,Activo
3024,Alyssa Hanson,South,pierce-kennedy,Activo
3025,Dominic Rangel,Lake,burns-green,Activo
3026,Jody Anderson,North,butler,Activo
3027,Sophia Bird,East,randall,Activo
3028,Kevin Edwards,East,jackson-smith,Activo
3029,Hunter Jones,East,gonzalez,Activo
3030,Olivia Taylor,North,dudley-davila,Activo
3031,Victoria Meyer,East,webb,Activo
3032,Shawn Herring,Port,williams,Activo
3033,Shannon Porter,South,cole,Activo
3034,Kathryn Peters,East,leach-porter,Activo
3035,Anthony Thomas,East,jordan,Activo
3036,Madison Bishop,South,perry,Activo
3037,Anthony Johnson,North,green-smith,Activo
3038,David Johnson,South,nguyen-hodge,Activo
3039,Christine Wong,East,edwards-gonzales,Activo
3040,Mrs. Hannah Craig MD,New,oconnor,Activo
3041,Samantha Tucker,New,buchanan,Activo
3042,Daniel Bailey,New,peters,Activo
3043,Matthew Hale,South,juarez,Activo
3044,Jonathon Smith,South,cole-hendrix,Activo
3045,Brandon Mccoy,South,boyd-wilson,Activo
3046,Barbara Shaw,East,erickson-mathis,Activo
3047,Glenda Fuentes,Port,collier,Activo
3048,Kevin Weber,Port,perez,Activo
3049,Alyssa Clark,Lake,villarreal-nelson,Activo
3050,John Patterson,Port,jackson-burns,Activo
3051,Alison Lewis DDS,New,clark,Activo
3052,Kenneth White,Port,myers,Activo
3053,Timothy Hernandez,South,bullock,Activo
3054,Adam Johnson,West,dixon,Activo
3055,Meredith Osborn,New,johnson,Activo
3056,Rachel Turner,Lake,weaver,Activo
3057,Denise Hudson,New,hicks,Activo
3058,David Fuller,Lake,diaz,Activo
3059,Rachel Casey,New,arnold-church,Activo
3060,Sarah Weber,Port,peterson,Activo
3061,Raymond Garcia,New,pollard,Activo
3062,Angela Moore,West,gilbert,Activo
3063,Michael Mitchell,New,nelson-anderson,Activo
3064,Francisco Sanchez,North,rose-larson,Activo
3065,Pam Hernandez,West,gregory,Activo
3066,Lawrence Torres,Lake,roman,Activo
3067,Mr. Christopher Smith,Lake,reyes-wilson,Activo
3068,Sharon Baker,North,hernandez,Activo
3069,David Ryan,West,peters,Activo
3070,Connie Long,West,bowman-keller,Activo
3071,Angel Williams,East,richards,No Activo
